Code zone,Code Produit,Code année,Emission indirecte de NO2
5403,5063,2015,6.9956
5403,5063,2016,6.9721
5403,5063,2017,7.0015
5403,5063,2018,6.8211
5403,5063,2019,6.7343
5403,5064,2015,2.2606
5403,5064,2016,2.5415
5403,5064,2017,2.0077
5403,5064,2018,2.4593
5403,5064,2019,2.261
5404,5061,2015,23.2487
5404,5061,2016,22.6277
5404,5061,2017,21.97
5404,5061,2018,21.1127
5404,5061,2019,21.9035
5404,5062,2015,15.3536
5404,5062,2016,15.2356
5404,5062,2017,15.0256
5404,5062,2018,14.7247
5404,5062,2019,14.5043
5404,5063,2015,6.431
5404,5063,2016,6.4133
5404,5063,2017,6.2756
5404,5063,2018,6.1115
5404,5063,2019,6.0152
5404,5064,2015,5.2357
5404,5064,2016,4.3691
5404,5064,2017,4.9219
5404,5064,2018,4.3728
5404,5064,2019,4.9988
5500,5061,2015,8.9848
5500,5061,2016,9.8689
5500,5061,2017,10.0573
5500,5061,2018,9.7288
5500,5061,2019,9.885
5500,5062,2015,1.6168
5500,5062,2016,1.5773
5500,5062,2017,1.6215
5500,5062,2018,1.6412
5500,5062,2019,1.6171
5500,5063,2015,28.1863
5500,5063,2016,26.6901
5500,5063,2017,27.718000000000004
5500,5063,2018,27.4831
5500,5063,2019,26.278000000000002
5500,5064,2015,1.7976
5500,5064,2016,1.7007
5500,5064,2017,2.3121
5500,5064,2018,1.6411
5500,5064,2019,1.4651
5501,5061,2015,8.8444
5501,5061,2016,9.7348
5501,5061,2017,9.8916
5501,5061,2018,9.5464
5501,5061,2019,9.7242
5501,5062,2015,1.4553
5501,5062,2016,1.4116
5501,5062,2017,1.4539
5501,5062,2018,1.472
5501,5062,2019,1.4456
5501,5063,2015,27.9354
5501,5063,2016,26.4389
5501,5063,2017,27.4615
5501,5063,2018,27.2235
5501,5063,2019,26.0075
5501,5064,2015,1.7962
5501,5064,2016,1.6991
5501,5064,2017,2.3105
5501,5064,2018,1.6395
5501,5064,2019,1.4635
5502,5061,2015,0.1383
5502,5061,2016,0.1317
5502,5061,2017,0.1634
5502,5061,2018,0.1803
5502,5061,2019,0.1584
5502,5062,2015,0.1379
5502,5062,2016,0.1422
5502,5062,2017,0.1441
5502,5062,2018,0.1457
5502,5062,2019,0.14800000000000002
5502,5063,2015,0.2094
5502,5063,2016,0.2082
5502,5063,2017,0.2149
5502,5063,2018,0.2166
5502,5063,2019,0.2264
5502,5064,2015,0.0014
5502,5064,2016,0.0016
5502,5064,2017,0.0016
5502,5064,2018,0.0016
5502,5064,2019,0.0015
5503,5061,2015,0.0
5503,5061,2016,0.0
5503,5061,2017,0.0
5503,5061,2018,0.0
5503,5061,2019,0.0
5503,5062,2015,0.0048
5503,5062,2016,0.0049
5503,5062,2017,0.005
5503,5062,2018,0.0051
5503,5062,2019,0.0051
5503,5063,2015,0.0069
5503,5063,2016,0.006999999999999999
5503,5063,2017,0.0072
5503,5063,2018,0.0073
5503,5063,2019,0.0075
5503,5064,2015,0.0
5503,5064,2016,0.0
5503,5064,2017,0.0
5503,5064,2018,0.0
5503,5064,2019,0.0
5504,5061,2015,0.0022
5504,5061,2016,0.0025
5504,5061,2017,0.0024
5504,5061,2018,0.0022
5504,5061,2019,0.0024
5504,5062,2015,0.0188
5504,5062,2016,0.0186
5504,5062,2017,0.0185
5504,5062,2018,0.0184
5504,5062,2019,0.0183
5504,5063,2015,0.0347
5504,5063,2016,0.0359
5504,5063,2017,0.0344
5504,5063,2018,0.0357
5504,5063,2019,0.0366
5504,5064,2015,0.0
5504,5064,2016,0.0
5504,5064,2017,0.0
5504,5064,2018,0.0
5504,5064,2019,0.0
