Code Produit,Code année,Emission de ch4,Emission de CO2,Emission de N2O,Emission indirecte de NO2
5059,2016,6.7103,,,
5059,2017,7.0132,,,
5059,2018,7.2452,,,
5059,2019,7.4971,,,
5060,2015,15.6757,,,
5060,2016,16.3873,,,
5060,2017,17.2667,,,
5060,2018,18.3104,,,
5060,2019,21.5856,,,
5066,2015,2.7336,,,
5066,2016,2.7569999999999997,,,
5066,2017,3.0923,,,
5066,2018,3.6004,,,
5066,2019,4.3173,,,
6795,2015,67.8355,,,
6795,2016,64.5225,,,
6795,2017,62.3531,,,
6795,2018,55.6371,,,
6795,2019,50.7414,,,
6992,2015,0.2759,,,
6992,2016,1.5497,,,
6992,2017,0.5602,,,
6992,2018,0.6058,,,
6992,2019,0.4087,,,
69921,2015,0.2759,,,
69921,2016,1.5497,,,
69921,2017,0.5602,,,
69921,2018,0.6058,,,
69921,2019,0.4087,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0079,0.6416,,
6993,2019,0.0,0.0,,
6994,2015,0.3279,592.3285,,
6994,2016,0.3437,591.5816,,
6994,2017,0.3908,609.8339,,
6994,2018,0.3829,610.1437,,
6994,2019,0.3879,614.4705,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0022,17.2085,,
6994,2016,0.0024,18.7311,,
6994,2017,0.0026,20.4024,,
6994,2018,0.0028,21.7707,,
6994,2019,0.003,22.9757,,
5058,2015,134.9401,,,
5058,2016,133.0772,,,
5058,2017,134.5153,,,
5058,2018,123.5667,,,
5058,2019,122.1117,,,
5059,2015,17.7122,,,
5059,2016,17.3403,,,
5059,2017,17.6375,,,
5059,2018,16.391,,,
5059,2019,16.1614,,,
5060,2015,14.6377,,,
5060,2016,16.2036,,,
5060,2017,15.5741,,,
5060,2018,15.2964,,,
5060,2019,15.0494,,,
5066,2015,0.9826,,,
5066,2016,0.9891,,,
5066,2017,0.8865,,,
5066,2018,0.7882,,,
5066,2019,0.7347,,,
6795,2015,0.0871,,,
6795,2016,0.192,,,
6795,2017,0.1718,,,
6795,2018,0.0881,,,
6795,2019,0.0572,,,
6992,2015,0.0075,,,
6992,2016,0.3138,,,
6992,2017,0.1892,,,
6992,2018,0.0498,,,
6992,2019,0.26899999999999996,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0969,12.1751,,
6993,2016,0.0836,12.329,,
6993,2017,0.275,37.3671,,
6993,2018,0.1387,16.7474,,
6993,2019,0.1098,16.1837,,
6994,2015,0.1807,196.0268,,
6994,2016,0.1988,201.4679,,
6994,2017,0.20199999999999999,208.3041,,
6994,2018,0.2397,226.2605,,
6994,2019,0.2502,227.3216,,
5058,2015,0.3776,,,
5058,2016,0.3798,,,
5058,2017,0.38,,,
5058,2018,0.3805,,,
5058,2019,0.381,,,
5059,2015,0.0193,,,
5059,2016,0.0193,,,
5059,2017,0.0194,,,
5059,2018,0.0194,,,
5059,2019,0.0194,,,
5066,2015,0.0012,,,
5066,2016,0.0012,,,
5066,2017,0.0012,,,
5066,2018,0.0013,,,
5066,2019,0.0013,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0013,1.3556,,
6994,2016,0.0012,1.2098,,
6994,2017,0.0012,1.2021,,
6994,2018,0.0022,17.3972,,
6994,2019,0.0023,20.5871,,
6795,2017,0.035,,,
6795,2019,0.0041,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0325,125.5589,,
6994,2016,0.0356,138.4291,,
6994,2017,0.0372,146.1484,,
6994,2018,0.0373,146.8493,,
6994,2019,0.0382,149.3624,,
5058,2015,4.3557,,,
5058,2016,4.385,,,
5058,2017,4.3541,,,
5058,2018,4.3589,,,
5058,2019,4.3646,,,
5059,2015,0.1018,,,
5059,2016,0.0995,,,
5059,2017,0.0979,,,
5059,2018,0.0972,,,
5059,2019,0.0969,,,
5066,2015,0.019,,,
5066,2016,0.0188,,,
5066,2017,0.0183,,,
5066,2018,0.0182,,,
5066,2019,0.018000000000000002,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0111,69.2298,,
6994,2016,0.0106,64.6811,,
6994,2017,0.0111,70.1287,,
6994,2018,0.0115,75.5763,,
6994,2019,0.012,81.0239,,
5066,2015,0.0001,,,
5066,2016,0.0001,,,
5066,2017,0.0001,,,
5066,2018,0.0001,,,
5066,2019,0.0001,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
5058,2015,226.0875,,,
5058,2016,230.9306,,,
5058,2017,235.8519,,,
5058,2018,240.2977,,,
5058,2019,245.3271,,,
5059,2015,7.6498,,,
5059,2016,7.7341,,,
5059,2017,7.8098,,,
5059,2018,7.9883,,,
5059,2019,8.099,,,
5060,2015,0.3131,,,
5060,2016,0.317,,,
5060,2017,0.2996,,,
5060,2018,0.3066,,,
5060,2019,0.3954,,,
5066,2015,2.8539,,,
5066,2016,2.8560000000000003,,,
5066,2017,2.9047,,,
5066,2018,2.9661,,,
5066,2019,2.8283,,,
6795,2015,1.949,,,
6795,2016,3.1076,,,
6795,2017,2.0418,,,
6795,2018,0.9841,,,
6795,2019,1.7522,,,
6992,2015,2.7318,,,
6992,2016,3.7791,,,
6992,2017,3.1958,,,
6992,2018,0.4605,,,
6992,2019,2.4254,,,
69921,2015,2.4169,,,
69921,2016,3.5881,,,
69921,2017,2.7173,,,
69921,2018,0.3862,,,
69921,2019,2.1824,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.3035,340.2512,,
6994,2016,0.3169,358.5139,,
6994,2017,0.3303,366.381,,
6994,2018,0.34299999999999997,376.37800000000004,,
6994,2019,0.35600000000000004,389.3307,,
5058,2015,234.3483,,,
5058,2016,247.3859,,,
5058,2017,259.9402,,,
5058,2018,275.6909,,,
5058,2019,291.0347,,,
5059,2015,7.9801,,,
5059,2016,8.4304,,,
5059,2017,8.9042,,,
5059,2018,9.4068,,,
5059,2019,9.9468,,,
5060,2015,188.6989,,,
5060,2016,186.6482,,,
5060,2017,199.7301,,,
5060,2018,205.6902,,,
5060,2019,212.8122,,,
5066,2015,4.1146,,,
5066,2016,4.1641,,,
5066,2017,4.3264,,,
5066,2018,4.4229,,,
5066,2019,4.4931,,,
6795,2015,46.1052,,,
6795,2016,82.8435,,,
6795,2017,61.6229,,,
6795,2018,42.548,,,
6795,2019,51.6985,,,
6992,2015,5.4978,,,
6992,2016,2.7742,,,
6992,2017,1.4671,,,
6992,2018,0.9490000000000001,,,
6992,2019,0.9806,,,
69921,2015,5.4953,,,
69921,2016,2.7494,,,
69921,2017,1.4548,,,
69921,2018,0.9440000000000001,,,
69921,2019,0.9732,,,
6993,2015,13.3408,1082.4582,,
6993,2016,23.3454,1894.1876,,
6993,2017,15.940999999999999,1295.272,,
6993,2018,13.3232,1079.8559,,
6993,2019,22.5468,1831.1824,,
6994,2015,0.6705,211.4361,,
6994,2016,0.7109,224.1722,,
6994,2017,0.8474,267.2167,,
6994,2018,1.2123,382.2729,,
6994,2019,1.3346,420.8418,,
5058,2015,0.4278,,,
5058,2016,0.4291,,,
5058,2017,0.431,,,
5058,2018,0.4322,,,
5058,2019,0.434,,,
5059,2015,0.0278,,,
5059,2016,0.0279,,,
5059,2017,0.0281,,,
5059,2018,0.0283,,,
5059,2019,0.0285,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0041,,,
6992,2018,0.0062,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0041,,,
69921,2018,0.0062,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0041,52.0997,,
6994,2016,0.0052,65.8891,,
6994,2017,0.0064,81.2657,,
6994,2018,0.005,62.7397,,
6994,2019,0.0052,65.4284,,
5058,2015,29.4744,,,
5058,2016,30.6887,,,
5058,2017,31.2549,,,
5058,2018,31.836,,,
5058,2019,32.4181,,,
5059,2015,1.5645,,,
5059,2016,1.5682,,,
5059,2017,1.5819,,,
5059,2018,1.5973,,,
5059,2019,1.6159999999999999,,,
5060,2015,7.6509,,,
5060,2016,8.2655,,,
5060,2017,7.3446,,,
5060,2018,7.8548,,,
5060,2019,8.4,,,
5066,2015,0.1816,,,
5066,2016,0.1947,,,
5066,2017,0.1752,,,
5066,2018,0.18600000000000003,,,
5066,2019,0.1976,,,
6795,2015,6.2064,,,
6795,2016,4.5641,,,
6795,2017,5.1408,,,
6795,2018,5.9533,,,
6795,2019,5.3453,,,
6992,2015,9.1359,,,
6992,2016,4.57,,,
6992,2017,3.1172,,,
6992,2018,2.9989,,,
6992,2019,2.7603,,,
69921,2015,9.1359,,,
69921,2016,4.57,,,
69921,2017,3.1172,,,
69921,2018,2.9989,,,
69921,2019,2.7603,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0317,2.5676,,
6993,2019,0.0,0.0,,
6994,2015,0.0991,31.2542,,
6994,2016,0.1071,33.7702,,
6994,2017,0.1136,35.8311,,
6994,2018,0.1217,38.3906,,
6994,2019,0.1274,40.1772,,
5058,2015,8.0843,,,
5058,2016,7.4042,,,
5058,2017,7.4510000000000005,,,
5058,2018,7.3869,,,
5058,2019,7.3632,,,
5059,2015,0.7261,,,
5059,2016,0.7552,,,
5059,2017,0.7682,,,
5059,2018,0.7806,,,
5059,2019,0.7937,,,
5060,2015,50.806000000000004,,,
5060,2016,39.9646,,,
5060,2017,45.8198,,,
5060,2018,44.4648,,,
5060,2019,54.9098,,,
5066,2015,0.3768,,,
5066,2016,0.3088,,,
5066,2017,0.3303,,,
5066,2018,0.2925,,,
5066,2019,0.3459,,,
6795,2015,1.4413,,,
6795,2016,0.7397,,,
6795,2017,0.8765,,,
6795,2018,0.5477,,,
6795,2019,0.8983,,,
6992,2015,0.5879,,,
6992,2016,0.7805,,,
6992,2017,0.0568,,,
6992,2018,0.153,,,
6992,2019,0.7438,,,
69921,2015,0.5062,,,
69921,2016,0.726,,,
69921,2017,0.0394,,,
69921,2018,0.1307,,,
69921,2019,0.7240000000000001,,,
6993,2015,222.9296,18111.7949,,
6993,2016,150.3709,12184.7688,,
6993,2017,47.8836,3893.4212,,
6993,2018,90.3838,7374.235,,
6993,2019,169.6261,13810.9177,,
6994,2015,0.0337,418.2393,,
6994,2016,0.0398,517.3411,,
6994,2017,0.0381,505.3737,,
6994,2018,0.040999999999999995,535.3633,,
6994,2019,0.0424,555.9344,,
5058,2015,1.0801,,,
5058,2016,1.1059,,,
5058,2017,1.0836,,,
5058,2018,1.0629,,,
5058,2019,1.0462,,,
5059,2015,0.0314,,,
5059,2016,0.0321,,,
5059,2017,0.0317,,,
5059,2018,0.0318,,,
5059,2019,0.0312,,,
5060,2015,0.4256,,,
5060,2016,0.4522,,,
5060,2017,0.5517,,,
5060,2018,0.4445,,,
5060,2019,0.3854,,,
5066,2015,0.0029,,,
5066,2016,0.0031,,,
5066,2017,0.0035,,,
5066,2018,0.0029,,,
5066,2019,0.0027,,,
6795,2015,0.0076,,,
6795,2016,0.0345,,,
6795,2017,0.0003,,,
6795,2018,0.0203,,,
6795,2019,0.0027,,,
6992,2015,0.0311,,,
6992,2016,0.0498,,,
6992,2017,0.0041,,,
6992,2018,0.0041,,,
6992,2019,0.0104,,,
69921,2015,0.0311,,,
69921,2016,0.0498,,,
69921,2017,0.0041,,,
69921,2018,0.0041,,,
69921,2019,0.0104,,,
6993,2015,0.602,48.7659,,
6993,2016,1.2041,97.5329,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0023,11.4497,,
6994,2016,0.0036,29.1618,,
6994,2017,0.0031,20.442,,
6994,2018,0.0026,11.7223,,
6994,2019,0.0021,3.0026,,
5058,2015,110.9075,,,
5058,2016,113.8979,,,
5058,2017,113.3209,,,
5058,2018,113.2611,,,
5058,2019,113.5807,,,
5059,2015,4.0941,,,
5059,2016,4.1785,,,
5059,2017,4.1619,,,
5059,2018,4.1641,,,
5059,2019,4.172,,,
5060,2015,5.8025,,,
5060,2016,6.5054,,,
5060,2017,7.572,,,
5060,2018,6.8673,,,
5060,2019,7.2808,,,
5066,2015,1.0804,,,
5066,2016,1.067,,,
5066,2017,0.9603,,,
5066,2018,1.2271,,,
5066,2019,0.9502,,,
6795,2015,0.0089,,,
6795,2016,0.0036,,,
6795,2017,0.0037,,,
6795,2018,0.0211,,,
6795,2019,0.0085,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.1461,124.3563,,
6994,2016,0.1498,126.0502,,
6994,2017,0.1534,127.6433,,
6994,2018,0.1571,129.4972,,
6994,2019,0.1611,131.6596,,
5058,2015,169.0879,,,
5058,2016,171.1621,,,
5058,2017,172.6524,,,
5058,2018,173.9504,,,
5058,2019,175.2486,,,
5059,2015,4.5707,,,
5059,2016,4.6122,,,
5059,2017,4.6365,,,
5059,2018,4.6655,,,
5059,2019,4.6945,,,
5060,2015,0.5206,,,
5060,2016,0.5331,,,
5060,2017,0.4373,,,
5060,2018,0.4338,,,
5060,2019,0.4265,,,
5066,2015,1.0968,,,
5066,2016,1.0329,,,
5066,2017,1.165,,,
5066,2018,1.2038,,,
5066,2019,1.0172,,,
6795,2015,1.5137,,,
6795,2016,2.863,,,
6795,2017,1.4392,,,
6795,2018,4.0851,,,
6795,2019,3.6294,,,
6992,2015,4.289,,,
6992,2016,6.5545,,,
6992,2017,2.024,,,
6992,2018,4.053,,,
6992,2019,4.2971,,,
69921,2015,3.2948,,,
69921,2016,5.4537,,,
69921,2017,1.4761,,,
69921,2018,3.4233,,,
69921,2019,3.5334,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.2262,203.933,,
6994,2016,0.1505,141.7213,,
6994,2017,0.0745,75.516,,
6994,2018,0.0893,273.9316,,
6994,2019,0.0848,308.057,,
5058,2015,72.6249,,,
5058,2016,73.5458,,,
5058,2017,74.3093,,,
5058,2018,75.973,,,
5058,2019,76.723,,,
5059,2015,21.3509,,,
5059,2016,21.5915,,,
5059,2017,20.7183,,,
5059,2018,20.7308,,,
5059,2019,20.1607,,,
5060,2015,0.7848,,,
5060,2016,0.8142,,,
5060,2017,0.7742,,,
5060,2018,0.8204,,,
5060,2019,0.742,,,
5066,2015,4.2104,,,
5066,2016,3.8634,,,
5066,2017,3.7176,,,
5066,2018,3.6481,,,
5066,2019,3.8753,,,
6795,2015,0.005,,,
6795,2017,0.0081,,,
6795,2019,0.0047,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.005,,,
6992,2018,0.0,,,
6992,2019,0.005,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0416,6.1272,,
6993,2016,0.0,0.0,,
6993,2017,0.0569,8.3881,,
6993,2018,0.2411,35.5437,,
6993,2019,0.0109,1.6022,,
6994,2015,0.1095,1394.7226,,
6994,2016,0.1222,1548.8736,,
6994,2017,0.1133,1440.2013,,
6994,2018,0.11599999999999999,1513.8203,,
6994,2019,0.1161,1529.15,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0084,2.6384,,
6994,2016,0.0083,2.6106,,
6994,2017,0.0081,2.5509,,
6994,2018,0.0066,2.0909,,
6994,2019,0.0062,1.94,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.052000000000000005,16.3862,,
6994,2016,0.0498,15.7013,,
6994,2017,0.0552,17.4134,,
6994,2018,0.0598,18.8641,,
6994,2019,0.0578,18.2364,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0003,3.5116,,
6994,2016,0.0003,3.3792,,
6994,2017,0.0003,3.5632,,
6994,2018,0.0003,3.8818,,
6994,2019,0.0003,3.9358,,
5058,2015,0.0497,,,
5058,2016,0.0426,,,
5058,2017,0.038,,,
5058,2018,0.0349,,,
5058,2019,0.0329,,,
5059,2015,0.4486,,,
5059,2016,0.3594,,,
5059,2017,0.2908,,,
5059,2018,0.2483,,,
5059,2019,0.2218,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0003,3.5086,,
6994,2016,0.0002,2.955,,
6994,2017,0.0002,2.8171,,
6994,2018,0.0002,2.6915,,
6994,2019,0.0002,2.3103,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0002,3.2761,,
6994,2016,0.0002,3.4075,,
6994,2017,0.0002,3.4274,,
6994,2018,0.0002,3.6044,,
6994,2019,0.0002,3.6852,,
5058,2015,0.7232,,,
5058,2016,0.6986,,,
5058,2017,0.7012,,,
5058,2018,0.7012,,,
5058,2019,0.7021,,,
5059,2015,0.0337,,,
5059,2016,0.0327,,,
5059,2017,0.0327,,,
5059,2018,0.0325,,,
5059,2019,0.0325,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0181,234.9725,,
6994,2016,0.017,227.2089,,
6994,2017,0.0204,281.9389,,
6994,2018,0.0205,285.119,,
6994,2019,0.0212,298.5648,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0792,24.9619,,
6994,2016,0.0775,24.4328,,
6994,2017,0.0772,24.3302,,
6994,2018,0.076,23.9544,,
6994,2019,0.0752,23.715999999999998,,
5058,2015,1.0273,,,
5058,2016,1.042,,,
5058,2017,1.0490000000000002,,,
5058,2018,1.0558,,,
5058,2019,1.0625,,,
5059,2015,0.8809,,,
5059,2016,0.8689,,,
5059,2017,0.8690000000000001,,,
5059,2018,0.8699,,,
5059,2019,0.8707,,,
5060,2015,0.3423,,,
5060,2016,0.3606,,,
5060,2017,0.3806,,,
5060,2018,0.4029,,,
5060,2019,0.4276,,,
5066,2015,0.0022,,,
5066,2016,0.0023,,,
5066,2017,0.0024,,,
5066,2018,0.0025,,,
5066,2019,0.0027,,,
6795,2015,0.0008,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0082,21.7525,,
6994,2016,0.008,21.8574,,
6994,2017,0.0078,21.6273,,
6994,2018,0.0079,21.9412,,
6994,2019,0.0077,21.9526,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0059,1.8662,,
6994,2016,0.0061,1.9281,,
6994,2017,0.0084,2.6555,,
6994,2018,0.0084,2.6585,,
6994,2019,0.0089,2.8183,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.0086,2.7263,,
6994,2016,0.0084,2.6528,,
6994,2017,0.0052,1.6485,,
6994,2018,0.0046,1.4581,,
6994,2019,0.0038,1.1892,,
5066,2015,0.0,,,
5066,2016,0.0,,,
5066,2017,0.0,,,
5066,2018,0.0,,,
5066,2019,0.0,,,
6992,2015,0.0,,,
6992,2016,0.0,,,
6992,2017,0.0,,,
6992,2018,0.0,,,
6992,2019,0.0,,,
69921,2015,0.0,,,
69921,2016,0.0,,,
69921,2017,0.0,,,
69921,2018,0.0,,,
69921,2019,0.0,,,
6993,2015,0.0,0.0,,
6993,2016,0.0,0.0,,
6993,2017,0.0,0.0,,
6993,2018,0.0,0.0,,
6993,2019,0.0,0.0,,
6994,2015,0.003,0.9443,,
6994,2016,0.003,0.9481,,
6994,2017,0.0029,0.9031,,
6994,2018,0.0028,0.8936,,
6994,2019,0.0028,0.8834,,
5058,2015,13676.7418,,,
5058,2016,13777.9974,,,
5058,2017,13879.8779,,,
5058,2018,13987.0341,,,
5058,2019,14053.6584,,,
5059,2015,1173.0123,,,
5059,2016,1180.3312,,,
5059,2017,1187.8396,,,
5059,2018,1195.7458,,,
5059,2019,1198.472,,,
5060,2015,4580.2484,,,
5060,2016,4559.1364,,,
5060,2017,4620.7908,,,
5060,2018,4661.1549,,,
5060,2019,4621.4168,,,
5066,2015,130.7826,,,
5066,2016,132.408,,,
5066,2017,132.0468,,,
5066,2018,131.2347,,,
5066,2019,129.9331,,,
6795,2015,4.6658,,,
6795,2016,7.2325,,,
6795,2017,8.1999,,,
6795,2018,9.068999999999999,,,
6795,2019,5.2387,,,
6992,2015,64.4502,,,
6992,2016,84.4117,,,
6992,2017,137.3632,,,
6992,2018,113.3498,,,
6992,2019,57.3751,,,
69921,2015,15.1047,,,
